case_id,payment_id,failure_category,revenue_at_risk,recoverability_status,recovery_probability,priority,recommended_action,preferred_method,reasoning,confidence,stop_condition,action_status,recovery_attempt_count,max_recovery_attempts,recovery_link_id,recovery_link_url,amount_recovered,created_at,updated_at
RC_000097,PAY_000097,CUSTOMER_ABANDONMENT,2499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,wallet,Synthetic scenario: customer abandonment.,0.8701,RECOVERY_WINDOW_EXPIRED,NONE,1,3,,,0,2026-09-04T14:04:00+00:00,2026-09-04T14:04:00+00:00
RC_000098,PAY_000098,CUSTOMER_ABANDONMENT,249900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: customer abandonment.,0.9313,,NONE,0,3,,,0,2026-09-04T17:06:00+00:00,2026-09-04T17:06:00+00:00
RC_000099,PAY_000099,RISK_REJECTION,1499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,netbanking,Synthetic scenario: risk rejection.,0.9504,RISK_REJECTED,NONE,1,3,,,0,2026-09-05T14:04:00+00:00,2026-09-05T14:04:00+00:00
RC_000100,PAY_000100,BANK_DECLINE,999900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.8334,,NONE,0,3,,,0,2026-09-04T17:06:00+00:00,2026-09-04T17:06:00+00:00
RC_000101,PAY_000101,BANK_DECLINE,49900,PENDING_ASSESSMENT,0.4,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.788,,NONE,0,3,,,0,2026-09-04T17:01:00+00:00,2026-09-04T17:01:00+00:00
RC_000102,PAY_000102,INSUFFICIENT_FUNDS,249900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.8417,,NONE,1,3,,,0,2026-09-05T15:39:00+00:00,2026-09-05T15:39:00+00:00
RC_000103,PAY_000103,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.9068,,NONE,0,3,,,0,2026-09-05T14:07:00+00:00,2026-09-05T14:07:00+00:00
RC_000104,PAY_000104,INVALID_PAYMENT_DETAILS,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,upi,Synthetic scenario: invalid payment details.,0.8349,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
RC_000105,PAY_000105,AUTHENTICATION_FAILURE,79900,PENDING_ASSESSMENT,0.7,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.835,,NONE,0,3,,,0,2026-09-05T15:39:00+00:00,2026-09-05T15:39:00+00:00
RC_000106,PAY_000106,INSUFFICIENT_FUNDS,499900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,upi,Synthetic scenario: insufficient funds.,0.8033,RECOVERY_WINDOW_EXPIRED,NONE,1,3,,,0,2026-09-04T14:03:00+00:00,2026-09-04T14:03:00+00:00
RC_000107,PAY_000107,TIMEOUT,249900,PENDING_ASSESSMENT,0.7,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: timeout.,0.8706,,NONE,0,3,,,0,2026-09-05T15:32:00+00:00,2026-09-05T15:32:00+00:00
RC_000108,PAY_000108,AUTHENTICATION_FAILURE,599900,PENDING_ASSESSMENT,0.65,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.8788,,NONE,2,3,,,0,2026-09-05T00:10:00+00:00,2026-09-05T00:10:00+00:00
RC_000109,PAY_000109,AUTHENTICATION_FAILURE,999900,PENDING_ASSESSMENT,0.65,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: authentication failure.,0.7976,,NONE,0,3,,,0,2026-09-05T00:01:00+00:00,2026-09-05T00:01:00+00:00
RC_000110,PAY_000110,UNKNOWN,79900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: unknown.,0.8324,LOW_CONFIDENCE,NONE,0,3,,,0,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
RC_000111,PAY_000111,RISK_REJECTION,399900,PENDING_ASSESSMENT,0.05,MEDIUM,STOP,upi,Synthetic scenario: risk rejection.,0.7631,RISK_REJECTED,NONE,0,3,,,0,2026-09-03T16:10:00+00:00,2026-09-03T16:10:00+00:00
RC_000112,PAY_000112,GATEWAY_FAILURE,199900,PENDING_ASSESSMENT,0.95,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: gateway failure.,0.7331,,NONE,0,3,,,0,2026-09-05T08:09:00+00:00,2026-09-05T08:09:00+00:00
RC_000113,PAY_000113,GATEWAY_FAILURE,1499900,PENDING_ASSESSMENT,0.95,CRITICAL,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.7976,,NONE,1,3,,,0,2026-09-05T15:35:00+00:00,2026-09-05T15:35:00+00:00
RC_000114,PAY_000114,GATEWAY_FAILURE,299900,PENDING_ASSESSMENT,0.85,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.9481,,NONE,2,3,,,0,2026-09-05T00:10:00+00:00,2026-09-05T00:10:00+00:00
RC_000115,PAY_000115,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: bank decline.,0.7393,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T14:02:00+00:00,2026-09-05T14:02:00+00:00
RC_000116,PAY_000116,INSUFFICIENT_FUNDS,999900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.7652,,NONE,0,3,,,0,2026-09-05T15:32:00+00:00,2026-09-05T15:32:00+00:00
RC_000117,PAY_000117,AUTHENTICATION_FAILURE,999900,PENDING_ASSESSMENT,0.75,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: authentication failure.,0.7785,,NONE,1,3,,,0,2026-09-05T00:07:00+00:00,2026-09-05T00:07:00+00:00
RC_000118,PAY_000118,GATEWAY_FAILURE,599900,PENDING_ASSESSMENT,0.85,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: gateway failure.,0.8457,,NONE,0,3,,,0,2026-09-05T08:06:00+00:00,2026-09-05T08:06:00+00:00
RC_000119,PAY_000119,GATEWAY_FAILURE,999900,PENDING_ASSESSMENT,0.1,HIGH,STOP,wallet,Synthetic scenario: gateway failure.,0.8979,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:01:00+00:00,2026-09-04T14:01:00+00:00
RC_000120,PAY_000120,CUSTOMER_ABANDONMENT,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,wallet,Synthetic scenario: customer abandonment.,0.9412,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T15:37:00+00:00,2026-09-05T15:37:00+00:00
RC_000121,PAY_000121,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.1,LOW,STOP,upi,Synthetic scenario: bank decline.,0.8038,RECOVERY_WINDOW_EXPIRED,NONE,2,3,,,0,2026-09-03T16:10:00+00:00,2026-09-03T16:10:00+00:00
RC_000122,PAY_000122,BANK_DECLINE,1499900,PENDING_ASSESSMENT,0.4,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.7248,,NONE,0,3,,,0,2026-09-05T08:01:00+00:00,2026-09-05T08:01:00+00:00
RC_000123,PAY_000123,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.9185,,NONE,0,3,,,0,2026-09-05T15:40:00+00:00,2026-09-05T15:40:00+00:00
RC_000124,PAY_000124,INSUFFICIENT_FUNDS,599900,PENDING_ASSESSMENT,0.35,HIGH,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.8082,,NONE,0,3,,,0,2026-09-05T15:39:00+00:00,2026-09-05T15:39:00+00:00
RC_000125,PAY_000125,BANK_DECLINE,499900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,upi,Synthetic scenario: bank decline.,0.9653,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:06:00+00:00,2026-09-04T14:06:00+00:00
RC_000126,PAY_000126,INVALID_PAYMENT_DETAILS,79900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: invalid payment details.,0.7638,,NONE,0,3,,,0,2026-09-05T15:40:00+00:00,2026-09-05T15:40:00+00:00
RC_000127,PAY_000127,BANK_DECLINE,1499900,PENDING_ASSESSMENT,0.55,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.9414,,NONE,0,3,,,0,2026-09-05T15:33:00+00:00,2026-09-05T15:33:00+00:00
RC_000128,PAY_000128,GATEWAY_FAILURE,2499900,PENDING_ASSESSMENT,0.85,CRITICAL,CREATE_PAYMENT_LINK,card,Synthetic scenario: gateway failure.,0.803,,NONE,2,3,,,0,2026-09-05T08:10:00+00:00,2026-09-05T08:10:00+00:00
RC_000129,PAY_000129,RISK_REJECTION,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: risk rejection.,0.7867,RISK_REJECTED,NONE,0,3,,,0,2026-09-05T00:08:00+00:00,2026-09-05T00:08:00+00:00
RC_000130,PAY_000130,INSUFFICIENT_FUNDS,249900,PENDING_ASSESSMENT,0.4,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.8707,,NONE,0,3,,,0,2026-09-05T14:07:00+00:00,2026-09-05T14:07:00+00:00
RC_000131,PAY_000131,CUSTOMER_ABANDONMENT,599900,PENDING_ASSESSMENT,0.1,HIGH,STOP,wallet,Synthetic scenario: customer abandonment.,0.7388,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000132,PAY_000132,BANK_DECLINE,599900,PENDING_ASSESSMENT,0.45,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.8116,,NONE,0,3,,,0,2026-09-05T15:40:00+00:00,2026-09-05T15:40:00+00:00
RC_000133,PAY_000133,AUTHENTICATION_FAILURE,399900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.8824,,NONE,0,3,,,0,2026-09-05T15:35:00+00:00,2026-09-05T15:35:00+00:00
RC_000134,PAY_000134,CUSTOMER_ABANDONMENT,79900,PENDING_ASSESSMENT,0.75,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: customer abandonment.,0.7914,,NONE,0,3,,,0,2026-09-04T17:09:00+00:00,2026-09-04T17:09:00+00:00
RC_000135,PAY_000135,INVALID_PAYMENT_DETAILS,79900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: invalid payment details.,0.7926,,NONE,0,3,,,0,2026-09-05T14:08:00+00:00,2026-09-05T14:08:00+00:00
RC_000136,PAY_000136,TIMEOUT,499900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: timeout.,0.9176,RECOVERY_WINDOW_EXPIRED,NONE,2,3,,,0,2026-09-03T16:03:00+00:00,2026-09-03T16:03:00+00:00
RC_000137,PAY_000137,BANK_DECLINE,79900,PENDING_ASSESSMENT,0.4,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.8514,,NONE,1,3,,,0,2026-09-05T08:07:00+00:00,2026-09-05T08:07:00+00:00
RC_000138,PAY_000138,BANK_DECLINE,399900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,netbanking,Synthetic scenario: bank decline.,0.8669,RECOVERY_WINDOW_EXPIRED,NONE,2,3,,,0,2026-09-04T14:10:00+00:00,2026-09-04T14:10:00+00:00
RC_000139,PAY_000139,BANK_DECLINE,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: bank decline.,0.8065,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000140,PAY_000140,INSUFFICIENT_FUNDS,99900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.868,,NONE,0,3,,,0,2026-09-05T08:02:00+00:00,2026-09-05T08:02:00+00:00
RC_000141,PAY_000141,CUSTOMER_ABANDONMENT,599900,PENDING_ASSESSMENT,0.1,HIGH,STOP,upi,Synthetic scenario: customer abandonment.,0.7862,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T15:39:00+00:00,2026-09-05T15:39:00+00:00
RC_000142,PAY_000142,INSUFFICIENT_FUNDS,199900,PENDING_ASSESSMENT,0.35,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: insufficient funds.,0.7944,,NONE,2,3,,,0,2026-09-05T14:06:00+00:00,2026-09-05T14:06:00+00:00
RC_000143,PAY_000143,GATEWAY_FAILURE,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: gateway failure.,0.9638,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T14:05:00+00:00,2026-09-05T14:05:00+00:00
RC_000144,PAY_000144,BANK_DECLINE,399900,PENDING_ASSESSMENT,0.5,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: bank decline.,0.936,,NONE,0,3,,,0,2026-09-05T15:36:00+00:00,2026-09-05T15:36:00+00:00
RC_000145,PAY_000145,INSUFFICIENT_FUNDS,249900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.9398,,NONE,0,3,,,0,2026-09-05T08:07:00+00:00,2026-09-05T08:07:00+00:00
RC_000146,PAY_000146,BANK_DECLINE,249900,PENDING_ASSESSMENT,0.45,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.8881,,NONE,1,3,,,0,2026-09-05T14:10:00+00:00,2026-09-05T14:10:00+00:00
RC_000147,PAY_000147,TIMEOUT,2499900,PENDING_ASSESSMENT,0.75,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: timeout.,0.8605,,NONE,0,3,,,0,2026-09-05T08:09:00+00:00,2026-09-05T08:09:00+00:00
RC_000148,PAY_000148,GATEWAY_FAILURE,599900,PENDING_ASSESSMENT,0.1,HIGH,STOP,upi,Synthetic scenario: gateway failure.,0.8595,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:05:00+00:00,2026-09-03T16:05:00+00:00
RC_000149,PAY_000149,BANK_DECLINE,99900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.7549,,NONE,0,3,,,0,2026-09-05T08:08:00+00:00,2026-09-05T08:08:00+00:00
RC_000150,PAY_000150,INSUFFICIENT_FUNDS,499900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.8121,,NONE,0,3,,,0,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
RC_000151,PAY_000151,CUSTOMER_ABANDONMENT,999900,PENDING_ASSESSMENT,0.1,HIGH,STOP,upi,Synthetic scenario: customer abandonment.,0.8644,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T08:09:00+00:00,2026-09-05T08:09:00+00:00
RC_000152,PAY_000152,TIMEOUT,299900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: timeout.,0.7677,,NONE,0,3,,,0,2026-09-05T14:01:00+00:00,2026-09-05T14:01:00+00:00
RC_000153,PAY_000153,TIMEOUT,399900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: timeout.,0.9695,,NONE,0,3,,,0,2026-09-05T15:35:00+00:00,2026-09-05T15:35:00+00:00
RC_000154,PAY_000154,GATEWAY_FAILURE,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,netbanking,Synthetic scenario: gateway failure.,0.8595,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T08:04:00+00:00,2026-09-05T08:04:00+00:00
RC_000155,PAY_000155,INVALID_PAYMENT_DETAILS,399900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,netbanking,Synthetic scenario: invalid payment details.,0.7919,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T14:04:00+00:00,2026-09-05T14:04:00+00:00
RC_000156,PAY_000156,RISK_REJECTION,2499900,PENDING_ASSESSMENT,0.05,CRITICAL,STOP,card,Synthetic scenario: risk rejection.,0.8066,RISK_REJECTED,NONE,3,3,,,0,2026-09-05T15:31:00+00:00,2026-09-05T15:31:00+00:00
RC_000157,PAY_000157,GATEWAY_FAILURE,499900,PENDING_ASSESSMENT,0.95,MEDIUM,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: gateway failure.,0.7806,,NONE,1,3,,,0,2026-09-05T15:33:00+00:00,2026-09-05T15:33:00+00:00
RC_000158,PAY_000158,GATEWAY_FAILURE,399900,PENDING_ASSESSMENT,0.95,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: gateway failure.,0.9645,,NONE,0,3,,,0,2026-09-04T17:08:00+00:00,2026-09-04T17:08:00+00:00
RC_000159,PAY_000159,BANK_DECLINE,199900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: bank decline.,0.8831,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T00:01:00+00:00,2026-09-05T00:01:00+00:00
RC_000160,PAY_000160,BANK_DECLINE,99900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.9392,,NONE,0,3,,,0,2026-09-04T17:04:00+00:00,2026-09-04T17:04:00+00:00
RC_000161,PAY_000161,AUTHENTICATION_FAILURE,999900,PENDING_ASSESSMENT,0.1,HIGH,STOP,wallet,Synthetic scenario: authentication failure.,0.837,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:08:00+00:00,2026-09-04T14:08:00+00:00
RC_000162,PAY_000162,INVALID_PAYMENT_DETAILS,49900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: invalid payment details.,0.8727,,NONE,1,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000163,PAY_000163,INVALID_PAYMENT_DETAILS,99900,PENDING_ASSESSMENT,0.65,LOW,CREATE_PAYMENT_LINK,card,Synthetic scenario: invalid payment details.,0.8159,,NONE,0,3,,,0,2026-09-05T14:04:00+00:00,2026-09-05T14:04:00+00:00
RC_000164,PAY_000164,BANK_DECLINE,999900,PENDING_ASSESSMENT,0.55,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: bank decline.,0.7967,,NONE,1,3,,,0,2026-09-05T14:07:00+00:00,2026-09-05T14:07:00+00:00
RC_000165,PAY_000165,INVALID_PAYMENT_DETAILS,999900,PENDING_ASSESSMENT,0.65,HIGH,CREATE_PAYMENT_LINK,netbanking,Synthetic scenario: invalid payment details.,0.8395,,NONE,0,3,,,0,2026-09-05T00:02:00+00:00,2026-09-05T00:02:00+00:00
RC_000166,PAY_000166,AUTHENTICATION_FAILURE,499900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: authentication failure.,0.8514,,NONE,1,3,,,0,2026-09-05T00:01:00+00:00,2026-09-05T00:01:00+00:00
RC_000167,PAY_000167,INSUFFICIENT_FUNDS,499900,PENDING_ASSESSMENT,0.45,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: insufficient funds.,0.8305,,NONE,0,3,,,0,2026-09-05T08:08:00+00:00,2026-09-05T08:08:00+00:00
RC_000168,PAY_000168,TIMEOUT,399900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: timeout.,0.8356,,NONE,0,3,,,0,2026-09-05T08:08:00+00:00,2026-09-05T08:08:00+00:00
RC_000169,PAY_000169,BANK_DECLINE,79900,PENDING_ASSESSMENT,0.45,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.9536,,NONE,0,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000170,PAY_000170,BANK_DECLINE,999900,PENDING_ASSESSMENT,0.4,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: bank decline.,0.9374,,NONE,2,3,,,0,2026-09-05T08:07:00+00:00,2026-09-05T08:07:00+00:00
RC_000171,PAY_000171,INVALID_PAYMENT_DETAILS,249900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,upi,Synthetic scenario: invalid payment details.,0.902,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:02:00+00:00,2026-09-03T16:02:00+00:00
RC_000172,PAY_000172,INVALID_PAYMENT_DETAILS,299900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,wallet,Synthetic scenario: invalid payment details.,0.7588,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:05:00+00:00,2026-09-04T14:05:00+00:00
RC_000173,PAY_000173,AUTHENTICATION_FAILURE,2499900,PENDING_ASSESSMENT,0.75,CRITICAL,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.8316,,NONE,0,3,,,0,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
RC_000174,PAY_000174,BANK_DECLINE,149900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: bank decline.,0.7997,,NONE,0,3,,,0,2026-09-05T08:09:00+00:00,2026-09-05T08:09:00+00:00
RC_000175,PAY_000175,UNKNOWN,499900,PENDING_ASSESSMENT,0.35,MEDIUM,CREATE_PAYMENT_LINK,card,Synthetic scenario: unknown.,0.9399,,NONE,0,3,,,0,2026-09-05T14:09:00+00:00,2026-09-05T14:09:00+00:00
RC_000176,PAY_000176,RISK_REJECTION,999900,PENDING_ASSESSMENT,0.05,HIGH,STOP,wallet,Synthetic scenario: risk rejection.,0.8221,RISK_REJECTED,NONE,0,3,,,0,2026-09-04T17:06:00+00:00,2026-09-04T17:06:00+00:00
RC_000177,PAY_000177,GATEWAY_FAILURE,1499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,card,Synthetic scenario: gateway failure.,0.8593,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:06:00+00:00,2026-09-04T14:06:00+00:00
RC_000178,PAY_000178,AUTHENTICATION_FAILURE,249900,PENDING_ASSESSMENT,0.6,MEDIUM,CREATE_PAYMENT_LINK,upi,Synthetic scenario: authentication failure.,0.8143,,NONE,0,3,,,0,2026-09-04T17:04:00+00:00,2026-09-04T17:04:00+00:00
RC_000179,PAY_000179,TIMEOUT,499900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,card,Synthetic scenario: timeout.,0.9593,MAX_RECOVERY_ATTEMPTS_REACHED,NONE,3,3,,,0,2026-09-05T14:04:00+00:00,2026-09-05T14:04:00+00:00
RC_000180,PAY_000180,TIMEOUT,149900,PENDING_ASSESSMENT,0.1,LOW,STOP,card,Synthetic scenario: timeout.,0.8152,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-04T14:04:00+00:00,2026-09-04T14:04:00+00:00
RC_000181,PAY_000181,AUTHENTICATION_FAILURE,2499900,PENDING_ASSESSMENT,0.75,CRITICAL,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.8127,,NONE,0,3,,,0,2026-09-04T17:03:00+00:00,2026-09-04T17:03:00+00:00
RC_000182,PAY_000182,INSUFFICIENT_FUNDS,599900,PENDING_ASSESSMENT,0.35,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: insufficient funds.,0.815,,NONE,0,3,,,0,2026-09-05T14:03:00+00:00,2026-09-05T14:03:00+00:00
RC_000183,PAY_000183,TIMEOUT,399900,PENDING_ASSESSMENT,0.75,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: timeout.,0.7623,,NONE,1,3,,,0,2026-09-05T08:05:00+00:00,2026-09-05T08:05:00+00:00
RC_000184,PAY_000184,RISK_REJECTION,499900,PENDING_ASSESSMENT,0.05,MEDIUM,STOP,upi,Synthetic scenario: risk rejection.,0.8231,RISK_REJECTED,NONE,1,3,,,0,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
RC_000185,PAY_000185,AUTHENTICATION_FAILURE,49900,PENDING_ASSESSMENT,0.75,LOW,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: authentication failure.,0.8579,,NONE,0,3,,,0,2026-09-05T00:08:00+00:00,2026-09-05T00:08:00+00:00
RC_000186,PAY_000186,INSUFFICIENT_FUNDS,1499900,PENDING_ASSESSMENT,0.1,CRITICAL,STOP,wallet,Synthetic scenario: insufficient funds.,0.9495,RECOVERY_WINDOW_EXPIRED,NONE,3,3,,,0,2026-09-04T14:01:00+00:00,2026-09-04T14:01:00+00:00
RC_000187,PAY_000187,GATEWAY_FAILURE,299900,PENDING_ASSESSMENT,0.1,MEDIUM,STOP,upi,Synthetic scenario: gateway failure.,0.9676,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:03:00+00:00,2026-09-03T16:03:00+00:00
RC_000188,PAY_000188,INVALID_PAYMENT_DETAILS,49900,PENDING_ASSESSMENT,0.55,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: invalid payment details.,0.8792,,NONE,0,3,,,0,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
RC_000189,PAY_000189,INSUFFICIENT_FUNDS,79900,PENDING_ASSESSMENT,0.25,LOW,CREATE_PAYMENT_LINK,upi,Synthetic scenario: insufficient funds.,0.8389,,NONE,2,3,,,0,2026-09-05T14:09:00+00:00,2026-09-05T14:09:00+00:00
RC_000190,PAY_000190,INVALID_PAYMENT_DETAILS,99900,PENDING_ASSESSMENT,0.1,LOW,STOP,netbanking,Synthetic scenario: invalid payment details.,0.9522,RECOVERY_WINDOW_EXPIRED,NONE,1,3,,,0,2026-09-03T16:06:00+00:00,2026-09-03T16:06:00+00:00
RC_000191,PAY_000191,CUSTOMER_ABANDONMENT,249900,PENDING_ASSESSMENT,0.65,MEDIUM,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: customer abandonment.,0.8452,,NONE,0,3,,,0,2026-09-04T17:01:00+00:00,2026-09-04T17:01:00+00:00
RC_000192,PAY_000192,TIMEOUT,599900,PENDING_ASSESSMENT,0.1,HIGH,STOP,wallet,Synthetic scenario: timeout.,0.7883,RECOVERY_WINDOW_EXPIRED,NONE,0,3,,,0,2026-09-03T16:10:00+00:00,2026-09-03T16:10:00+00:00
RC_000193,PAY_000193,INVALID_PAYMENT_DETAILS,999900,PENDING_ASSESSMENT,0.55,HIGH,CREATE_PAYMENT_LINK,wallet,Synthetic scenario: invalid payment details.,0.8983,,NONE,1,3,,,0,2026-09-05T15:33:00+00:00,2026-09-05T15:33:00+00:00
