payment_id,customer_id,razorpay_payment_id,razorpay_order_id,amount,currency,method,status,captured,bank,wallet,error_code,error_description,error_source,error_step,error_reason,amount_refunded,refund_status,razorpay_created_at,created_at,updated_at
PAY_000350,CUST_000350,pay_demo_000350,order_demo_000350,999900,INR,card,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000351,CUST_000351,pay_demo_000351,order_demo_000351,399900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000352,CUST_000352,pay_demo_000352,order_demo_000352,499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000353,CUST_000353,pay_demo_000353,order_demo_000353,79900,INR,card,FAILED,false,AXIS,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000354,CUST_000354,pay_demo_000354,order_demo_000354,499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000355,CUST_000355,pay_demo_000355,order_demo_000355,79900,INR,card,FAILED,false,AXIS,,,,,,customer_abandoned,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000356,CUST_000356,pay_demo_000356,order_demo_000356,299900,INR,upi,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000357,CUST_000357,pay_demo_000357,order_demo_000357,299900,INR,netbanking,FAILED,false,,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000358,CUST_000358,pay_demo_000358,order_demo_000358,2499900,INR,card,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000359,CUST_000359,pay_demo_000359,order_demo_000359,149900,INR,upi,FAILED,false,,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000360,CUST_000360,pay_demo_000360,order_demo_000360,149900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000361,CUST_000361,pay_demo_000361,order_demo_000361,199900,INR,netbanking,FAILED,false,,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000362,CUST_000362,pay_demo_000362,order_demo_000362,399900,INR,upi,FAILED,false,SBI,,,,,,customer_abandoned,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000363,CUST_000363,pay_demo_000363,order_demo_000363,199900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000364,CUST_000364,pay_demo_000364,order_demo_000364,999900,INR,card,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000365,CUST_000365,pay_demo_000365,order_demo_000365,79900,INR,upi,FAILED,false,,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000366,CUST_000366,pay_demo_000366,order_demo_000366,599900,INR,netbanking,FAILED,false,AXIS,,,,,,customer_abandoned,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000367,CUST_000367,pay_demo_000367,order_demo_000367,49900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000368,CUST_000368,pay_demo_000368,order_demo_000368,79900,INR,netbanking,FAILED,false,SBI,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000369,CUST_000369,pay_demo_000369,order_demo_000369,1499900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000370,CUST_000370,pay_demo_000370,order_demo_000370,299900,INR,card,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000371,CUST_000371,pay_demo_000371,order_demo_000371,249900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000372,CUST_000372,pay_demo_000372,order_demo_000372,399900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000373,CUST_000373,pay_demo_000373,order_demo_000373,999900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000374,CUST_000374,pay_demo_000374,order_demo_000374,99900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000375,CUST_000375,pay_demo_000375,order_demo_000375,199900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000376,CUST_000376,pay_demo_000376,order_demo_000376,1499900,INR,upi,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000377,CUST_000377,pay_demo_000377,order_demo_000377,199900,INR,card,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000378,CUST_000378,pay_demo_000378,order_demo_000378,999900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000379,CUST_000379,pay_demo_000379,order_demo_000379,999900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000380,CUST_000380,pay_demo_000380,order_demo_000380,199900,INR,upi,FAILED,false,HDFC,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000381,CUST_000381,pay_demo_000381,order_demo_000381,2499900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000382,CUST_000382,pay_demo_000382,order_demo_000382,299900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000383,CUST_000383,pay_demo_000383,order_demo_000383,499900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000384,CUST_000384,pay_demo_000384,order_demo_000384,99900,INR,upi,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000385,CUST_000385,pay_demo_000385,order_demo_000385,299900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000386,CUST_000386,pay_demo_000386,order_demo_000386,99900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000387,CUST_000387,pay_demo_000387,order_demo_000387,399900,INR,upi,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000388,CUST_000388,pay_demo_000388,order_demo_000388,79900,INR,netbanking,FAILED,false,AXIS,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000389,CUST_000389,pay_demo_000389,order_demo_000389,599900,INR,upi,FAILED,false,AXIS,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000390,CUST_000390,pay_demo_000390,order_demo_000390,79900,INR,netbanking,FAILED,false,,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000391,CUST_000391,pay_demo_000391,order_demo_000391,249900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000392,CUST_000392,pay_demo_000392,order_demo_000392,399900,INR,card,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000393,CUST_000393,pay_demo_000393,order_demo_000393,199900,INR,netbanking,FAILED,false,AXIS,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000394,CUST_000394,pay_demo_000394,order_demo_000394,499900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000395,CUST_000395,pay_demo_000395,order_demo_000395,99900,INR,card,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000396,CUST_000396,pay_demo_000396,order_demo_000396,249900,INR,card,FAILED,false,KOTAK,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000397,CUST_000397,pay_demo_000397,order_demo_000397,299900,INR,netbanking,FAILED,false,,,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000398,CUST_000398,pay_demo_000398,order_demo_000398,149900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000399,CUST_000399,pay_demo_000399,order_demo_000399,999900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000400,CUST_000400,pay_demo_000400,order_demo_000400,249900,INR,netbanking,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000401,CUST_000401,pay_demo_000401,order_demo_000401,2499900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000402,CUST_000402,pay_demo_000402,order_demo_000402,199900,INR,card,FAILED,false,ICICI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000403,CUST_000403,pay_demo_000403,order_demo_000403,99900,INR,netbanking,FAILED,false,SBI,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000404,CUST_000404,pay_demo_000404,order_demo_000404,399900,INR,card,FAILED,false,AXIS,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000405,CUST_000405,pay_demo_000405,order_demo_000405,49900,INR,netbanking,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000406,CUST_000406,pay_demo_000406,order_demo_000406,49900,INR,netbanking,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000407,CUST_000407,pay_demo_000407,order_demo_000407,599900,INR,upi,FAILED,false,ICICI,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000408,CUST_000408,pay_demo_000408,order_demo_000408,299900,INR,card,FAILED,false,ICICI,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000409,CUST_000409,pay_demo_000409,order_demo_000409,299900,INR,netbanking,FAILED,false,,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00,2026-09-03T16:00:00+00:00
PAY_000410,CUST_000410,pay_demo_000410,order_demo_000410,249900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000411,CUST_000411,pay_demo_000411,order_demo_000411,599900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000412,CUST_000412,pay_demo_000412,order_demo_000412,199900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000413,CUST_000413,pay_demo_000413,order_demo_000413,1499900,INR,netbanking,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000414,CUST_000414,pay_demo_000414,order_demo_000414,999900,INR,wallet,FAILED,false,,wallet,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000415,CUST_000415,pay_demo_000415,order_demo_000415,1499900,INR,upi,FAILED,false,HDFC,,AUTHENTICATION_ERROR,Payment authentication failed,customer,payment_authentication,authentication_failed,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000416,CUST_000416,pay_demo_000416,order_demo_000416,499900,INR,netbanking,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000417,CUST_000417,pay_demo_000417,order_demo_000417,499900,INR,card,FAILED,false,AXIS,,GATEWAY_ERROR,Payment request timed out,gateway,payment_processing,timeout,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000418,CUST_000418,pay_demo_000418,order_demo_000418,149900,INR,card,FAILED,false,SBI,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000419,CUST_000419,pay_demo_000419,order_demo_000419,1499900,INR,upi,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000420,CUST_000420,pay_demo_000420,order_demo_000420,1499900,INR,netbanking,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
PAY_000421,CUST_000421,pay_demo_000421,order_demo_000421,49900,INR,netbanking,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000422,CUST_000422,pay_demo_000422,order_demo_000422,149900,INR,card,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Payment declined by bank,bank,payment_authentication,bank_declined,0,,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00,2026-09-05T08:00:00+00:00
PAY_000423,CUST_000423,pay_demo_000423,order_demo_000423,399900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Payment blocked by risk controls,risk,payment_authentication,risk_rejected,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000424,CUST_000424,pay_demo_000424,order_demo_000424,1499900,INR,upi,FAILED,false,KOTAK,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00,2026-09-05T15:30:00+00:00
PAY_000425,CUST_000425,pay_demo_000425,order_demo_000425,999900,INR,upi,FAILED,false,ICICI,,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00,2026-09-05T14:00:00+00:00
PAY_000426,CUST_000426,pay_demo_000426,order_demo_000426,99900,INR,wallet,FAILED,false,,wallet,BAD_REQUEST_ERROR,Insufficient funds,bank,payment_authentication,insufficient_funds,0,,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00,2026-09-04T14:00:00+00:00
PAY_000427,CUST_000427,pay_demo_000427,order_demo_000427,49900,INR,card,FAILED,false,AXIS,,GATEWAY_ERROR,Temporary gateway processing failure,gateway,payment_processing,gateway_error,0,,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00,2026-09-05T00:00:00+00:00
PAY_000428,CUST_000428,pay_demo_000428,order_demo_000428,79900,INR,upi,FAILED,false,HDFC,,BAD_REQUEST_ERROR,Invalid payment details,customer,payment_authentication,invalid_details,0,,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00,2026-09-04T17:00:00+00:00
